"","shy","tip","vti","ive","iwn","iws","efa","eem"
"2004-03-09",0.000586940572266936,0.00315831030398739,-0.00531688643130579,-0.0040824658093489,-0.00530720555215358,-0.00689154878491116,-0.0068205666316894,-0.00642148277875065
"2004-03-10",-0.000586596275113482,-0.00314836678473052,-0.0179602309172547,-0.0202910432465669,-0.0233942130104657,-0.0178962746530313,-0.0161119915478077,-0.0229142185663925
"2004-03-11",0.000880410858400404,-0.00263192525332268,-0.012627912040061,-0.0135983263598326,-0.0105064089094348,-0.013015991074749,-0.0161073825503356,-0.0216476247745039
"2004-03-12",-0.000733030347456309,-0.00158332233803937,0.0141124586549064,0.0156945917285261,0.0282437884901252,0.0146948003014318,0.0087312414733971,0.00860479409956971
"2004-03-15",-0.000440140845070491,0.0023787498348089,-0.0152207001522071,-0.0125287116308207,-0.0260223048327138,-0.0137393241737839,-0.0170408439275087,-0.0188909201706275
"2004-03-16",0.000733891090562322,0.00566908371786434,0.00551998233605655,0.00697821949672228,0.0025445292620867,0.00414156626506035,0.00935608145294431,0.0124223602484472
"2004-03-17",0,0.00406397482957521,0.0107597716293368,0.0125997480050399,0.0137478849407784,0.0149981252343456,0.0207197382769901,0.0134969325153373
"2004-03-18",-0.000440011733646273,-0.00169734952343659,-0.00108624809906588,0.00145167980091254,-0.00584185270185689,-0.00110823790173631,-0.000267094017094016,0.00605326876513335
"2004-03-19",0.000440205429200313,-0.00523149359142028,-0.0117442366246194,-0.010147028370263,-0.00566631689401875,-0.0107248520710059,-0.0128239380176328,-0.0132370637785801
"2004-03-22",0.000586682311528142,0.00236655272153552,-0.012544014084507,-0.015481171548117,-0.0145631067961166,-0.0127102803738318,-0.0129905277401896,-0.0158536585365853
"2004-03-23",0.000293169158604556,0.00157397691500538,-0.00111433028749719,-0.000849978750531166,0.00578282287427712,0,0.00767754318618041,0.00991325898389106
"2004-03-24",0.000146541617819462,0.00261917234154008,-0.00111557340473001,-0.00723096554657598,-0.00702725724020437,-0.0060583112457403,-0.00408163265306116,0.000613496932515112
"2004-03-25",-0.000146520146520168,-0.00143678160919536,0.0140719231628321,0.0132819194515852,0.0190864250482523,0.0171428571428571,0.0191256830601092,0.00980993255671359
"2004-03-26",-0.000879249706916552,-0.00431654676258986,0.00242290748898677,0.00105708245243141,0.00168350168350173,0.00149812734082388,-0.00455764075067011,-0.00182149362477213
"2004-03-29",-0.000733352889410566,-0.00328428796636893,0.0101076686442541,0.0118268215417106,0.017016806722689,0.0100972326103217,0.014543495825478,0.0127737226277371
"2004-03-30",-0.000146778218112265,0.000527217609068042,0.00543832934522515,0.00814026299311199,0.0115678578806033,0.00703443169196594,0.00212370586673738,0.0126126126126127
"2004-03-31",0.000733998825601878,0.00263469898564095,0.00173085244482896,0.000207039337474235,0.00224627322850735,0.0040441176470587,0.00715231788079485,0.012455516014235
"2004-04-01",-0.00117353674636933,-0.00525555117592968,0.00518358531317498,0.00434692610225618,0.00855745721271406,0.00695715854998169,0.0134139926354551,0.00820152314001166
"2004-04-02",-0.00352474665883407,-0.014529124290054,0.00923936398796732,0.0068013190436933,0.010909090909091,0.004,0.00285491824552286,0.00987797791981393
"2004-04-05",-0.00103168754605742,-0.00562927221552068,0.0063870555673835,0.00634595701125895,0.000399680255795509,0.0025353132922854,0,0.00690448791714626
"2004-04-06",0.00118028917084678,0.00161746866154466,-0.00253860799661532,0,-0.00918897323212142,-0.00505780346820817,-0.00310559006211175,0.00571428571428578
"2004-04-07",0.000294724432655435,-0.00605571255551074,-0.00424178154825017,-0.00467860048820168,0.00262096774193532,-0.00254175744371821,0.00155763239875384,-0.00397727272727277
"2004-04-08",0,0.0008123476848092,-0.00149094781682646,-0.00163498875945223,-0.00784234868288747,-0.00473243538405532,-0.00207361327112487,0.00114090131203648
"2004-04-12",-0.000883912787271735,0,0.0031996587030716,0.00429887410440122,-0.00081070125658711,-0.00256035113386976,0.00649350649350655,0.00740740740740731
"2004-04-13",-0.00132704217045099,-0.00514069264069261,-0.0133957048692325,-0.018344883815736,-0.0221095334685598,-0.0135680234690136,-0.0129032258064516,-0.0113122171945701
"2004-04-14",-0.00177174073527242,-0.00258362795757427,-0.00323275862068961,-0.00249169435215946,-0.00331881352416519,-0.0130111524163568,-0.0104575163398692,-0.0148741418764303
"2004-04-15",0.000591628457328852,-0.0023176550783911,0.000432432432432517,-0.00166527893422141,-0.00249739854318409,0.00715630885122409,-0.00686922060766182,-0.00813008130081305
"2004-04-16",0.00133037694013294,0.00614922109866067,0.00475470066998063,0.00500417014178489,0.00938869184227009,0.00785340314136129,0.0106411279595637,0.00702576112412179
"2004-04-19",-0.001180986123413,0,0.00129060012906002,-0.0016597510373445,0.00454733360892923,0.000742115027829282,0.0010529086601736,0.00174418604651172
"2004-04-20",-0.00236476500147798,-0.00774140975145987,-0.0161117078410311,-0.0149625935162094,-0.0176954732510288,-0.014460511679644,-0.0136734157244282,-0.00870574579222294
"2004-04-21",0.000148148148148231,0,0.00655021834061142,0.0056962025316456,0.0121491411813992,0.00376222723852515,0.00693148493735007,-0.00702576112412168
"2004-04-22",0.00148126203525401,-0.00123186422118815,0.0158351409978308,0.0174113698342773,0.0157284768211921,0.0183658170914542,0.00688377018797981,-0.000589622641509524
"2004-04-23",-0.00207069960065076,-0.0101411538988625,0,-0.00185567010309284,-0.0055012224938874,-0.00331247699668769,-0.00131475151196436,0.00766961651917408
"2004-04-26",0.000148214021046478,0.00484563200886057,-0.00427076660260506,-0.00165255112580043,-0.00266338864986693,-0.00516986706056122,-0.000263296471827212,-0.0146370023419203
"2004-04-27",0.00118553645524599,0.00344447506200063,0.00235899635427828,0.00289675150010349,0.00308134757600653,0.00371195248700817,0.00105346326046885,-0.00534759358288772
"2004-04-28",-0.00207223208999407,-0.00851297542221618,-0.0141206675224648,-0.0148545492056942,-0.0233463035019456,-0.0140532544378698,-0.01841620626151,-0.0280764635603344
"2004-04-29",-0.000148323939483941,-0.00526242902645058,-0.00954861111111105,-0.00732984293193717,-0.0153071922834975,-0.0146286571642911,-0.0107209863307426,-0.0331899200983404
"2004-04-30",0.00059338377095397,0.00361965752471116,-0.00810692375109545,-0.00738396624472581,-0.0119250425894378,-0.00723258469737342,-0.00487672717420751,-0.0216147488874762
"2004-05-03",0.000296515937731501,-0.0051324732972674,0.0108239452175833,0.0106269925611051,0.0109913793103449,0.0115030674846626,0.0103457664034849,0.0103963612735543
"2004-05-04",-0.000148214021046478,0.000557724484104849,0.000874125874125831,0.000210304942166228,0.00447665742911951,0.00265352539802888,0.012665049851792,0.0192926045016077
"2004-05-05",-0.000444707975096215,-0.000418060200668924,0.00436681222707436,0.00525651808242222,0,0.00491493383742903,0.0109100585417776,0.00252365930599385
"2004-05-06",-0.000148301942755502,-0.00362470375017432,-0.01,-0.0104580631667015,-0.0120967741935484,-0.00865312264860785,-0.0210581732034747,-0.0207677784770296
"2004-05-07",-0.00415307030554735,-0.00545683503567929,-0.0138339920948617,-0.0232508983301628,-0.0283566058002148,-0.0220113851992411,-0.0271578381285291,-0.0224935732647815
"2004-05-10",0.000446827524575477,-0.000703432751828936,-0.0140280561122244,-0.0157974464401646,-0.0190139288083131,-0.0159099728366318,-0.025428413488115,-0.0479947403024327
"2004-05-11",0.000148875986303532,0.00436435309024352,0.00880758807588067,0.0112137203166227,0.0205093531665541,0.0094637223974765,0.00709018718094168,0.0296961325966851
"2004-05-12",0.000148853825543194,0.00140173815531242,0.00358182225207071,0.0100021743857361,0.00441696113074186,0.000781249999999956,0.00647704871867094,0
"2004-05-13",-0.00044649501413907,0.0022396416573347,-0.00289984385456155,-0.00279870828848228,-0.0101143359718556,0.00312256049960968,-0.0106323447118075,-0.00268276324614358
"2004-05-14",0.00163787969029183,0.00251396648044699,-0.000223713646532508,0.00194300518134716,-0.00222123500666371,-0.00116731517509716,-0.000848416289592757,-0.0262273032952252
"2004-05-17",0.00133789207670576,0.00752298690442998,-0.0114119489818751,-0.0107735401853049,-0.0104630454140694,-0.0105181145305806,-0.0107557316727992,-0.0400552486187845
"2004-05-18",-0.00103919239904982,0.00165929203539839,0.00792213671344499,0.00762361141363543,0.0116985376827896,0.00944881889763782,0.0105865522174535,0.0302158273381294
"2004-05-19",-0.000445831475702207,0.00193263390392051,-0.00134740624298235,-0.00475572849113703,-0.0062263731376474,-0.00507020280811232,0.00990939977349958,0.0272346368715084
"2004-05-20",0.000446030330062408,0.00482226508680084,0.000449741398695913,0.00543006081668107,0.00313269187737752,0.00509604076832604,0.00112139052424998,-0.00611828687967375
"2004-05-21",0,-0.00548471136706441,0.00382108338952558,0.00086411751998261,0.00959179121124243,0.00468018720748842,0.00728087370484443,0.0164158686730507
"2004-05-24",0.000297220983801472,0.00358472356266382,0.00380653828929689,0.00647528599179803,0.0130357931948741,0.00776397515527938,0.00667222685571311,0.015477792732167
"2004-05-25",0,-0.00109905206759187,0.0167298683917021,0.0180141539781256,0.0207197382769901,0.0177195685670262,0.0149130074565038,0.0225314777998675
"2004-05-26",0.00178279601842224,0.00385091459221565,0.00219394471259338,-0.000842637455234829,0.00470085470085491,0.00454201362604079,-0.00190476190476196,-0.0038885288399223
"2004-05-27",0.000593207771021786,0.00315111659131384,0.00459719789842383,0.0054817625975121,0.000212675457252232,0.00565184626978144,0.0190839694656488,0.0156148340923878
"2004-05-28",-0.000444642063139211,-0.00095602294455055,0.000871649596862145,0.000209687565527528,0.0034020837763129,0.00487073810415883,-0.00615302300695575,-0.00256245996156301
"2004-06-01",-0.00133451957295383,-0.00574162679425838,0.000870890485521469,-0.00230607966457019,0.0076287349014621,0.000372856077553996,0.00242261103633923,-0.00642260757867696
"2004-06-02",-0.00059391239792117,-0.00508730922590406,0.00282793125951719,0.0060937171674722,0.000210304942166228,0.000372717107715248,0.00295381310418907,0
"2004-06-03",0.000148566334868372,-0.00248756218905466,-0.0080260303687637,-0.0108604845446951,-0.0193439865433137,-0.00670640834575265,-0.00963855421686743,-0.0226244343891404
"2004-06-04",-0.00163398692810457,-0.00235522305347746,0.00612289525475629,0.00865709459459474,0.0105060034305318,0.0045011252813203,0.0118951067856177,0.0152116402116402
"2004-06-07",0.000446362148489809,0.000833217608665393,0.0147793957835254,0.0165375758844464,0.0193082962019944,0.0149365197908886,0.0221747261554901,0.0345276872964171
"2004-06-08",0.000148720999405105,-0.00444012765366997,0.00128507174983938,-0.000823723228995044,0.000416319733555381,0.00110375275938202,-0.00575013068478825,-0.0138539042821159
"2004-06-09",-0.00163568773234202,-0.00292682926829257,-0.00877005347593574,-0.0100989282769992,-0.0147732001664586,-0.00882028665931645,-0.017087276550999,-0.0229885057471264
"2004-06-10",-0.000148942508191863,0.00111825552138667,0.00215796288303838,0.00645429939621067,0.00401267159450902,0.00333704115684097,0.0117678523669429,0.00130718954248366
"2004-06-14",-0.00253239982124243,-0.00432839988829936,-0.010120585701981,-0.0132395531650807,-0.0201935212452672,-0.0121951219512194,-0.0240549828178693,-0.0385117493472584
"2004-06-15",0.0032855436081245,0.00855419997195339,0.00804872743093332,0.00901467505241094,0.0169600686990123,0.00935278713056498,0.0178764897074755,0.0190088255261371
"2004-06-16",-0.000744269127716746,-0.000695216907675156,0.000863185153215262,0.000207770621234227,0.00379987333755549,0.00111193476649385,-0.000532197977647586,-0.0133244503664224
"2004-06-17",0.00119171756293746,0.00194796159732857,-0.00043122035360077,0.00103863730785214,0,0.0033320992225101,0.00665601703940366,0.00540175557056033
"2004-06-18",-0.000595149531319672,0.00138869601444247,0.000431406384814537,0.00186760738742486,0.00315457413249232,0.00369003690036895,0.00158688177730748,-0.00604432505036934
"2004-06-21",0.000744379931516992,0.0013867702121757,-0.00258732212160429,-0.00289975144987575,-0.000838574423480232,-0.00110294117647047,-0.0034327964087667,0.00472972972972974
"2004-06-22",0.000446295745313963,-0.00166181969256318,0.00259403372243838,0.00457000415454911,0.00482584976919864,0.00662495399337493,0.000264970853206092,0.0107599193006052
"2004-06-23",0.000148698884758547,0.000277430989041427,0.0103492884864165,0.00641025641025639,0.0150344539569847,0.0109689213893966,0.00635761589403971,0.0172987358616101
"2004-06-24",0.00104073743681221,0.000970739148523192,-0.00192061459667081,0.000410930758167227,-0.00308578481793864,-0.0018083182640144,0.00394840747565151,0.00457815565729236
"2004-06-25",0.000148522204069579,-0.000554170130230069,-0.00106906136412244,-0.002259190798932,0.00969872059430466,-0.00072463768115949,-0.00367068694284223,0.009765625
"2004-06-28",-0.00237600237600233,-0.00693096756307177,-0.00513698630136994,-0.00658707286949367,0,-0.00036258158085567,0.00631578947368427,-0.00838168923275295
"2004-06-29",0.00104197677880302,0.00376884422110546,0.00430292598967297,0.00310816411106507,0.00572246065808302,-0.00145085237577069,-0.00209205020920511,0.00780234070221053
"2004-06-30",0.00267657992565073,0.0090390766235573,0.00385604113110549,0.00557736004957654,0.00731558626295459,0.00980748274609522,0.00628930817610063,0.0141935483870967
"2004-07-01",0.00014830194275528,0.000689084895258985,-0.00960307298335472,-0.00801150369761705,-0.0119023602985677,-0.0122302158273381,-0.0127604166666667,-0.0127226463104326
"2004-07-02",0.00266903914590766,0.00908965707202869,-0.00258564964447316,-0.00186373990474209,0.00204164965291964,0.0029133284777858,0.00580321814824591,0
"2004-07-06",-0.000147885241053025,-0.00272963013511673,-0.00799308705984003,-0.00850622406639012,-0.0112061939690301,-0.00726216412490921,-0.0165224232887491,-0.0109536082474226
"2004-07-07",0.000147907114332213,-0.00191597098672491,0.000653310104529625,0.00272023435865254,-0.000824232433546235,0.00109729334308706,0.0117333333333334,0.0136807817589577
"2004-07-08",0.000295770482105828,0.000548471136706308,-0.00892274211099031,-0.00855592654424042,-0.016910703237781,-0.0113262696382902,-0.00632577754348962,-0.0147814910025708
"2004-07-09",0,-0.000959298341784209,0.00307422046552475,0.00315723005683011,0.00482483742395634,0.00221729490022171,0.00848806366047739,0.0058708414872799
"2004-07-12",0.000443524541691387,-0.0010973936899864,-0.000218914185639241,0.00230801510700807,-0.000626304801670141,0.00221238938053103,0.00289321409784327,-0.00259403372243838
"2004-07-13",-0.000738879858135033,-0.00151057401812693,0.00175169695642641,-0.00104668201800306,0.000417798203467878,0.000735835172921195,-0.00498295305533714,0.00455136540962275
"2004-07-14",-0.000443655723158853,0,-0.00459016393442624,-0.000209555741827239,-0.00438504907078718,0,-0.00553505535055354,-0.00970873786407755
"2004-07-15",0,0.00206298996011567,-0.00241545893719808,-0.00670718926849723,0.00314597315436238,0.00147058823529411,-0.0124569308242777,-0.00522875816993462
"2004-07-16",0.00192336144400063,0.00494098270656051,-0.00462249614791987,0.00189913483857351,-0.00689943550073169,-0.00330396475770922,0.00805152979066026,0.0105124835742445
"2004-07-19",-0.000443000590667486,-0.000546298825457425,0,-0.00189553496208927,0.004,0.00184162062615112,0.000798722044728528,-0.0013003901170352
"2004-07-20",-0.00177278770867195,-0.00724241596064501,0.00707651481645288,0.00949567419286779,0.0140490668903335,0.0077205882352942,0.000266028198989021,0.00455729166666674
"2004-07-21",-0.000295989344383574,0.00123881624225719,-0.0169082125603864,-0.0160953177257526,-0.0258478081058726,-0.0127690623859905,-0.0215425531914895,-0.0116655865197667
"2004-07-22",0.000296076980014659,0.00068737970855115,0.00357382175563981,0.00169959634586792,-0.00339630651666301,-0.00813008130081294,0.00543625985322116,0
"2004-07-23",0,0.00219810413518329,-0.0111284219897618,-0.00615058324496287,-0.0110756123535677,-0.00447093889716843,-0.0183833468505001,-0.0170491803278688
"2004-07-26",-0.00073997336095899,-0.00328992460589461,-0.00292595093405368,-0.000213401621852238,-0.00796898556967474,-0.00898203592814362,0,-0.00933955970647105
"2004-07-27",-0.000888625592417092,-0.00935222115252365,0.00993227990970658,0.0102454642475986,0.0167173252279635,0.00755287009063443,0.00605893693197457,0.0188552188552189
"2004-07-28",0.000592943966795323,0.00305428293766474,0.000670540902995009,0.00274667230086623,-0.000854153320520967,0.00487256371814082,0.00136873802354232,0
"2004-07-29",0.000296296296296239,0.00276816608996544,0.00647755193209743,0.0063211125158027,0.0102586022654414,0.00410294666169353,0.00109349371241119,0.00594844679444817
"2004-07-30",0.0014810426540286,0.00552104899930983,0.00310696848646241,-0.000837520938023473,-0.0012693039983076,0.00297176820208023,0.00382304751501916,-0.004599211563732
"2004-08-02",0.000739426205264682,0,0.00243362831858396,0.0031433361274098,0.00423639059521275,0.00481481481481483,0.00462459194776943,-0.00528052805280532
"2004-08-03",0.000295551943253924,0.00205902539464664,-0.00772456411388223,-0.0020889910173385,-0.012444631934191,-0.00737191301142648,-0.00649878147847283,0.00132714001327128
"2004-08-04",-0.000147732309055848,-0.000547945205479516,-0.00266903914590744,-0.00272137324680766,0.000640751815463414,-0.00148533234311177,0,0.000662690523525411
"2004-08-05",0.000591016548463275,0.00301535087719307,-0.0167261373773416,-0.0155331654072208,-0.0175026680896478,-0.0145035329118631,-0.0149904606159715,-0.00596026490066226
"2004-08-06",0.00354400472533967,0.0106586499043453,-0.0138353368110684,-0.0125799573560766,-0.0147729741472953,-0.0150943396226415,-0.00138350857775316,-0.00732844770153229
"2004-08-09",-0.000147145379634894,-0.000676041103298997,0.000229990800368007,0.00129561649751664,-0.00286659316427784,0.00498084291187739,-0.00110834026046014,0.00805369127516764
"2004-08-10",-0.00250183958793238,-0.00378839128670005,0.0119567716716487,0.0112141470778522,0.0157010172490049,0.0110560426991995,0.00804438280166453,0.0113182423435418
"2004-08-11",0.00162289760991441,0.00393861197881318,-0.00249943194728475,-0.00341224141608032,-0.0013063357282822,-0.00339366515837103,-0.00330214639515702,-0.00921658986175111
"2004-08-12",0.000294594196494247,0.00568181818181812,-0.0111617312072894,-0.0100577787288679,-0.013298452147373,-0.00718880060537275,-0.0110436223081171,-0.011295681063123
"2004-08-13",0.00103077602709489,0.00390099542641908,0.0016125316747293,0.00216169476869865,0.00110472823685392,-0.00228658536585358,0.0058626465661642,0.00134408602150526
"2004-08-16",-0.000294204177699431,-0.00495779177274547,0.0126494940202393,0.0101380500431407,0.0158905318914146,0.0160427807486632,0.0102692200943657,0.0140939597315435
"2004-08-17",0.000882872277810476,0.0010772959870724,0.00499659323188739,0.00704676489429845,0.00347599391701059,0.00451127819548858,0.000549450549450547,0.00661813368630049
"2004-08-18",-0.000147015583651711,-0.00403551251008871,0.0119774011299436,0.00975402883799825,0.0177527603377354,0.0101047904191616,0.00768808347062055,0.0118343195266273
"2004-08-19",0.000588148801646593,0.00607779578606138,-0.00312639571237161,-0.00209995800083984,-0.00957243139757491,-0.003705075954057,-0.00245231607629437,0.00129954515919417
"2004-08-20",-0.000587803085966065,-0.00107396966035711,0.00851254480286734,0.00589225589225584,0.0167525773195876,0.00966902194124208,0.00491668942911772,0.00454250486696961
"2004-08-23",-0.000882223202470223,-0.0044348877839,-0.00222123500666371,-0.00271966527196643,-0.00359104351499795,-0.00405156537753226,-0.00815438977983141,0.0058139534883721
"2004-08-24",0.00044150110375285,-0.00188984881209509,-0.00178094390026706,0,0.00190799236803052,0.00184911242603558,-0.000274047684297174,-0.00321130378933854
"2004-08-25",-0.000294204177699431,0.000135244793075584,0.00892060660124883,0.00671281728550444,0.00677105374523901,0.00775193798449614,0.0106907894736843,0.0122422680412373
"2004-08-26",0.000882872277810476,0.00162271805273817,-0.000442086648983264,0.00229214419670765,-0.00315258511979821,0.00256410256410255,0.000542446433414723,0.00127307447485681
"2004-08-27",-0.000294031167303643,0.000540029701633582,0.00375939849624074,0.00207900207900202,0.00843348091924945,0.00146145414687604,0.0027107617240445,-0.00190718372536558
"2004-08-30",0.000294117647058778,0.00242882202131978,-0.00705001101564218,-0.00580912863070537,-0.00961739494041403,-0.0069317767238235,-0.00378480670451475,-0.00573248407643312
"2004-08-31",0.00147015583651888,0.00592273522681386,0.00332815620146443,0.00709515859766263,0.00865526704665398,0.00587803085966199,0.00949796472184539,0.00448430493273544
"2004-09-01",0.000146799765120331,-0.00388063695972174,0.00199026979212746,0.0010360547036885,0.00418585182084552,0.00401753104455804,0.000806451612903158,0.00829081632653073
"2004-09-02",-0.0014677821811242,-0.00483610961848469,0.0112557934230855,0.0113848064582902,0.0183409754064194,0.0116405965805748,0.0104754230459307,0.0126502213788742
"2004-09-03",-0.00132294575922387,-0.00161987041036726,-0.0032736796158882,-0.00225133033155955,-0.0108473188702415,-0.0010787486515641,-0.013290802764487,-0.0106183635227983
"2004-09-07",0,-0.00270416441319621,0.00678782570615266,0.00820512820512809,0.0128284709290296,0.00827933765298772,0.0140086206896552,0.00757575757575757
