,shy,tip,vti,ive,iwn,iws,efa,eem
2006-08-28,0.21039782913178284,0.21970374540853943,0.12577618954201844,0.13318050393313213,0.04467910931673989,0.0424788905049083,0.15230718613535105,0.07147654602752786
2006-08-29,0.20989281627836995,0.21916977821421324,0.12568359069020854,0.13297356734877175,0.045154293537006056,0.042473392612669546,0.153122042097897,0.07153051922086404
2006-08-30,0.20980257383516854,0.21914540151321826,0.12582527045791767,0.13264806018676836,0.045337440646503094,0.04251778724413916,0.1529695887396677,0.07175387737661716
2006-08-31,0.2098652511143088,0.21946440204727496,0.1257161122106294,0.13266361849374,0.04535446701678624,0.042564204364139116,0.1528638942830408,0.0715080504700806
2006-09-01,0.20930893268434037,0.21855271599646825,0.1259717070797499,0.1329315148899419,0.04525196307400498,0.04254365639287464,0.15339510001244508,0.07204440987017484
2006-09-05,0.20882852088139398,0.21738899143770007,0.12606789139137856,0.13324577360260328,0.045522197793825735,0.04256942486576409,0.15402631377503984,0.07235088625229459
2006-09-06,0.21064901511442977,0.21917301262109762,0.12582877780735877,0.13311602003073816,0.04505238574426005,0.04253840432125935,0.1527536958945579,0.07088868846629834
2006-09-07,0.21164354197477975,0.21984500287987258,0.1259298830875531,0.13307414989378416,0.04491678919836744,0.042542686350255945,0.15164095946367073,0.07040698715171631
2006-09-08,0.21143289928597056,0.21936278404948825,0.1260019326918537,0.1331688500546861,0.04506929419292188,0.042639868191601114,0.15145909456779197,0.07086527696568645
2006-09-11,0.21201479643795715,0.2194387170523966,0.12641143555599005,0.13353256552265774,0.04533922244069216,0.04276326078980914,0.1509655058439814,0.06953449635651589
2006-09-12,0.21059086794705004,0.2182579181942777,0.12691704874593251,0.13367857291754306,0.04589561672122439,0.04284282730569929,0.15160827343279568,0.0702088747354773
2006-09-13,0.20989913783387706,0.21798025469175134,0.12714823324181487,0.13412037170787103,0.04608344374923179,0.04295568853928142,0.1507906766364803,0.07102219359969232
2006-09-14,0.20996946212401207,0.21829351099318917,0.1270319801755785,0.13415037339234084,0.045958334192517894,0.04291986993668386,0.15115911783955896,0.07051735134611867
2006-09-15,0.2100422715536986,0.2176155266893089,0.12732905739577868,0.13422332239533324,0.046058013380704754,0.04292262274185367,0.15087016763607575,0.07093901820724641
2006-09-18,0.20965026136921805,0.21707428027102285,0.12722030903068346,0.13441996962303462,0.045971651082455434,0.042805318851626105,0.15123323105103176,0.07162497872092773
2006-09-19,0.21050919255203365,0.21815481960295008,0.12722760761894628,0.13452263908709625,0.04580440117957673,0.04284416441507776,0.150225470519526,0.07071170502479324
2006-09-20,0.20960873584532383,0.21682642742274302,0.12738261938658443,0.13440337378902614,0.04613985346952902,0.042837072655112156,0.1509801691296793,0.07182174830200219
2006-09-21,0.21035056500982774,0.21849700525752358,0.1268188959832731,0.13405177323001363,0.04581804877240154,0.042634989392449966,0.15163789815071438,0.07019082420379606
2006-09-22,0.21092227786596393,0.21965969622905768,0.12675854868238168,0.13393284803277036,0.04539148381364761,0.04267263912753571,0.1512040925275995,0.06945841372104355
2006-09-25,0.2099163971923638,0.21903341520226144,0.12713081482541844,0.13448300086026943,0.04576915375055138,0.04278880717850453,0.1510041558957928,0.06987425509483822
2006-09-26,0.20907987312079862,0.21804932834994414,0.12764847133806292,0.13518276718592362,0.04572717467656487,0.04291333965460109,0.15092178898301983,0.07047725669108496
2006-09-27,0.20908137651896505,0.21787012259537544,0.12771381222587475,0.13449347537180356,0.045900780200582386,0.04287273556528823,0.15178541126388428,0.07028228625822633
2006-09-28,0.20886280641488836,0.21757796381248998,0.12765846320398125,0.13457214970285156,0.04572405325104839,0.04287416515717689,0.15199267597270735,0.07073772248485628
2006-09-29,0.2092171029717835,0.21807934219625816,0.1276040086891828,0.13450755888173455,0.04534623869516606,0.042827989890649266,0.15205026033810487,0.07036749833712079
2006-10-02,0.20943214694392634,0.21827770932418625,0.1272386945985478,0.13445183604223873,0.04508129537883522,0.04281305300108123,0.15246638287083242,0.070238881840352
2006-10-03,0.2096872348812283,0.217770549372245,0.12757444583612243,0.13493753708942488,0.04502005548386476,0.04288069024022485,0.15276546436808108,0.06936402272880875
2006-10-04,0.20825798966151193,0.21673667038966005,0.1278087936155118,0.13514616382840047,0.04557734856317298,0.04298000005154418,0.15289111902527602,0.07060191486492255
2006-10-05,0.2075823248732012,0.2159226616405782,0.1281487548899604,0.13515410769470992,0.04603044464003271,0.04301640099726836,0.15275305464351524,0.07139225062073404
2006-10-06,0.20805676656320074,0.2160319209821374,0.1283450810445512,0.13527703605477023,0.04595592710234056,0.04298167800080551,0.15190922381378863,0.07144236643840576
2006-10-09,0.20803835693927644,0.21557619567082287,0.12844328045383568,0.13526506624768106,0.046312881895180964,0.04319142948219256,0.1520028454363622,0.0711699438746483
2006-10-10,0.2076711894196383,0.21462288381527386,0.1286637527228756,0.1355144419465085,0.046296530571917294,0.0433299166862866,0.15211410026850244,0.07178718456899738
2006-10-11,0.20800464938372587,0.2143693659838722,0.12866911052676094,0.13575115081477077,0.046077309650378304,0.043330765657497675,0.1522726079837689,0.07152503999922528
2006-10-12,0.20659373695392305,0.21285250560687835,0.12900564352188143,0.1360555642759551,0.04657828316742843,0.043400782973592886,0.15277223749480492,0.07274124600553585
2006-10-13,0.20618665507883557,0.21211379307300166,0.12924431437460102,0.13628734326623063,0.046925450002575295,0.04341222920326507,0.15277975102111102,0.07305046398037983
2006-10-16,0.20585623923437496,0.21187364547192206,0.1293299169609461,0.13615808295976656,0.047066581100331586,0.043567579474735434,0.1530536858746858,0.07309426892323748
2006-10-17,0.2065268640870724,0.21250685542309977,0.12923233517916222,0.13626733577669997,0.04703055871141402,0.04350181622523538,0.15257344809987672,0.0723607864974395
2006-10-18,0.2063813423734007,0.21186678213741394,0.12929709887951196,0.13606820858114213,0.04693671827858916,0.04361342947769474,0.1528164382431567,0.0730199820290906
2006-10-19,0.20593820495305243,0.21152270846232207,0.12918956554132224,0.13598366760570715,0.04703146249018135,0.043473020317294525,0.15367639576777622,0.07318497486234397
2006-10-20,0.20611092107840015,0.21158374034382646,0.12919992953594384,0.13589360364468855,0.04668651819570315,0.04342763112361362,0.15421783885800963,0.07287981721981455
2006-10-23,0.20579842779857282,0.2107604768450448,0.12964069362403186,0.13649667645294025,0.04681732081916956,0.043544772530634414,0.15420320087917544,0.07273843105043085
2006-10-24,0.20548145535376985,0.21075956779010224,0.12974426196745556,0.13678811102901114,0.04665767454254989,0.043519926122512896,0.1539921549638133,0.0730568482307851
2006-10-25,0.20482376874650207,0.21081565894060075,0.12961488287063852,0.13646752254877376,0.04674433316064725,0.043552553563221574,0.15440679035904817,0.07357448981056786
2006-10-26,0.20417775751109873,0.21092809597076867,0.12972990914612648,0.13636251664758403,0.046918500829929884,0.04353821161241487,0.15490559703818255,0.07343941124389483
2006-10-27,0.20526139987100445,0.21229593377962677,0.12929844100376456,0.13618167730585376,0.04653797308752624,0.04341105459154048,0.1544948315093304,0.07251868885135325
2006-10-30,0.2052737935283549,0.21205170989214084,0.12942198586853257,0.13616223121166665,0.04697609528664993,0.043564226599757054,0.15424823019568623,0.07230172741721183
2006-10-31,0.20505964678544142,0.21271615233439037,0.12895166606064873,0.1356824081304679,0.04658011595571534,0.043474376187168935,0.15399814076378462,0.07353749378238278
2006-11-01,0.2059088218522075,0.21414384174352488,0.1283401302775116,0.13515015823027884,0.045840666315823536,0.04333354035727651,0.15424209437764957,0.07304074684572741
2006-11-02,0.20592514649780047,0.2136826410492406,0.12829983641058942,0.13496937610437196,0.045682501242303324,0.04330699960155053,0.15485180496472298,0.07328169412942082
2006-11-03,0.20594966385381688,0.2129145806810722,0.12856723967068057,0.1350626287490229,0.04597964377796301,0.043260094148079194,0.15459267649694958,0.07367347262241568
2006-11-06,0.2041771920149852,0.211697020768323,0.12887745443911802,0.13549527132271982,0.04614446772373376,0.04329574024049249,0.15554343387954517,0.07476941961108258
2006-11-07,0.2040401545334998,0.21209152914370702,0.12907504664310548,0.1355419556374912,0.04625495152197517,0.043270364267370076,0.1554217501305969,0.07430424812225436
2006-11-08,0.20372233196507158,0.21201527932837466,0.12914386755921067,0.13577082824711068,0.04646942967649215,0.043397562029131136,0.15514492330451612,0.07433577789009298
2006-11-09,0.2041427145995997,0.2128828527238114,0.1287213493831119,0.13530492227724364,0.04611885048791961,0.043367896724681644,0.15470156496617943,0.07475984883745275
2006-11-10,0.20385902082667692,0.2123582693082297,0.12873045366471317,0.13539373540783342,0.04653439147002621,0.04342319611521668,0.15497920585945166,0.07472172734785218
2006-11-13,0.2039057093121692,0.21192743049583143,0.1290593776620428,0.13589948373589594,0.04665808691042929,0.04352694912311342,0.15404798071308662,0.07497498204743132
2006-11-14,0.202689625567868,0.21087228293176719,0.12927084440848494,0.1358496371132138,0.04725889369162439,0.04357208354559603,0.15479573063542187,0.0756909021060238
2006-11-15,0.2024803381104546,0.21016395929852635,0.12969843818517765,0.13596996111034557,0.047513986749290985,0.043706804021095294,0.15467063950451668,0.07579587302059283
2006-11-16,0.20273653105545542,0.2093255383674867,0.13019383563928777,0.13648679970399852,0.047574257873641085,0.04391534229689795,0.15461946073293423,0.07514823433029837
2006-11-17,0.2029682752175096,0.20972486627064912,0.13011460792677979,0.13655282207923333,0.0475686365921737,0.04386866996989652,0.15413325418194979,0.07506886776180817
2006-11-20,0.20328140280830986,0.2100427044385211,0.13036410203992707,0.13658126793627948,0.04768830746942043,0.04402789058738214,0.1531565176844177,0.07485780703574216
